Id,Probability
1,0.025025164
2,0.036046491
3,0.015047801
4,0.032284211
5,0.014863669
6,0.562102676
7,0.023350866
8,0.017485474
9,0.028514686
10,0.321426738
11,0.015910975
12,0.013819733
13,0.017897091
14,0.047816167
15,0.024809185
16,0.029040816
17,0.032185464
18,0.028402939
19,0.028130267
20,0.025834994
21,0.021812999
22,0.028667432
23,0.038379378
24,0.013756962
25,0.019091767
26,0.02540788
27,0.019919897
28,0.016953666
29,0.01524533
30,0.029234627
31,0.023650071
32,0.016683269
33,0.017995206
34,0.013953544
35,0.324776536
36,0.027568473
37,0.036330451
38,0.022686936
39,0.017602269
40,0.027518787
41,0.017461593
42,0.025153675
43,0.013853
44,0.032558971
45,0.207870481
46,0.027428283
47,0.036696137
48,0.033601535
49,0.018073289
50,0.026996733
51,0.023325886
52,0.017193613
53,0.014774653
54,0.016072588
55,0.499303958
56,0.01926554
57,0.391841132
58,0.024291156
59,0.025257631
60,0.017059027
61,0.026311813
62,0.024266165
63,0.036039523
64,0.293225334
65,0.014056722
66,0.284595302
67,0.013937623
68,0.016970058
69,0.026198084
70,0.028684015
71,0.01788956
72,0.015888963
73,0.024428869
74,0.026134448
75,0.014352308
76,0.018359139
77,0.013997255
78,0.018534556
79,0.014238691
80,0.020540581
81,0.028245699
82,0.025860154
83,0.013697869
84,0.014083581
85,0.031737724
86,0.023210522
87,0.028774809
88,0.024451549
89,0.327185709
90,0.017112545
91,0.023118141
92,0.013899318
93,0.263539023
94,0.01387595
95,0.020611555
96,0.029321934
97,0.031518418
98,0.030743239
99,0.013748875
100,0.014543015
101,0.031592906
102,0.025465526
103,0.397211857
104,0.026969187
105,0.030183845
106,0.015579601
107,0.397784678
108,0.289091387
109,0.02551873
110,0.024684016
111,0.025556602
112,0.023876905
113,0.222533025
114,0.016056271
115,0.038512975
116,0.022424086
117,0.224470242
118,0.02242722
119,0.026983869
120,0.024277313
121,0.043145842
122,0.016269184
123,0.025701607
124,0.028786517
125,0.279145745
126,0.016384678
127,0.023731161
128,0.03301447
129,0.017541849
130,0.021166041
131,0.465321358
132,0.024933247
133,0.017507721
134,0.018653096
135,0.229041925
136,0.019247332
137,0.032654674
138,0.586508643
139,0.202790936
140,0.047423964
141,0.023268906
142,0.02567022
143,0.024811934
144,0.013853
145,0.024478249
146,0.025711932
147,0.018506901
148,0.04422792
149,0.014777024
150,0.01691303
151,0.045119813
152,0.03667912
153,0.3429713
154,0.593916677
155,0.026753919
156,0.03462374
157,0.033185863
158,0.013897681
159,0.030398256
160,0.024855015
161,0.023018432
162,0.013986147
163,0.023935056
164,0.048963202
165,0.029604912
166,0.017662674
167,0.020228027
168,0.025381064
169,0.016272273
170,0.01884823
171,0.025389243
172,0.017895436
173,0.029590255
174,0.03813703
175,0.026361454
176,0.021032955
177,0.025202353
178,0.044758587
179,0.425260941
180,0.21601945
181,0.021261131
182,0.013962062
183,0.016211273
184,0.017305888
185,0.440549303
186,0.025713373
187,0.040031546
188,0.015455713
189,0.020450141
190,0.014111254
191,0.021119197
192,0.026904204
193,0.017950904
194,0.014585297
195,0.013693726
196,0.015317381
197,0.04004533
198,0.024312373
199,0.027287624
200,0.022826893
201,0.015883197
202,0.013756962
203,0.027381353
204,0.023864296
205,0.016627958
206,0.020679897
207,0.220895666
208,0.014504249
209,0.028455013
210,0.023261346
211,0.264681065
212,0.019380003
213,0.028002115
214,0.027986083
215,0.019066159
216,0.024700056
217,0.0259316
218,0.035092046
219,0.576083031
220,0.017176099
221,0.013693726
222,0.016586643
223,0.026388901
224,0.0304376
225,0.031669527
226,0.021699029
227,0.038408543
228,0.023100574
229,0.014407663
230,0.030103043
231,0.017371658
232,0.01577896
233,0.024858881
234,0.022538898
235,0.028549155
236,0.026413552
237,0.037117834
238,0.021169063
239,0.024997263
240,0.026241166
241,0.016558735
242,0.013929098
243,0.02394426
244,0.018340976
245,0.013623151
246,0.014008909
247,0.01727498
248,0.016794528
249,0.026776936
250,0.024694832
251,0.023100019
252,0.018219226
253,0.016593072
254,0.016935453
255,0.024162513
256,0.377336577
257,0.015735529
258,0.048003769
259,0.019317286
260,0.028051908
261,0.276959459
262,0.027186462
263,0.015460229
264,0.014671422
265,0.014878403
266,0.015479238
267,0.021703819
268,0.015370254
269,0.022056223
270,0.022466787
271,0.015324334
272,0.202071069
273,0.016508171
274,0.279425394
275,0.31965127
276,0.022891913
277,0.019493433
278,0.024554232
279,0.241459393
280,0.014462564
281,0.709818102
282,0.014347483
283,0.019897314
284,0.032444786
285,0.015494034
286,0.024383727
287,0.035792173
288,0.026041606
289,0.014880664
290,0.020394274
291,0.013935001
292,0.014016939
293,0.016664033
294,0.363391445
295,0.601617616
296,0.013697869
297,0.014298914
298,0.439540037
299,0.02105758
300,0.226547787
301,0.019276538
302,0.041845293
303,0.023411778
304,0.020448033
305,0.015594253
306,0.360120706
307,0.022855467
308,0.047061453
309,0.024196543
310,0.020515426
311,0.020309204
312,0.264411105
313,0.013842683
314,0.29915956
315,0.025284934
316,0.015351398
317,0.016103032
318,0.024492114
319,0.013857505
320,0.014523462
321,0.018863681
322,0.200824679
323,0.013756962
324,0.014260331
325,0.026467256
326,0.014159193
327,0.264519978
328,0.282843248
329,0.013756962
330,0.034988378
331,0.02929199
332,0.510133858
333,0.230221549
334,0.015568746
335,0.676684862
336,0.025280819
337,0.029091595
338,0.692458588
339,0.033176342
340,0.026663118
341,0.025180452
342,0.013756962
343,0.045492412
344,0.040266748
345,0.030228449
346,0.01915297
347,0.013891783
348,0.014406953
349,0.01580709
350,0.325837833
351,0.031600711
352,0.034322376
353,0.013808902
354,0.014598649
355,0.03691477
356,0.044051383
357,0.020083529
358,0.027117334
359,0.02452049
360,0.243874764
361,0.013887345
362,0.01818512
363,0.049090675
364,0.041932818
365,0.451962718
366,0.027982594
367,0.024340431
368,0.024961584
369,0.017568739
370,0.028079706
371,0.044211346
372,0.022410611
373,0.024251711
374,0.035024931
375,0.018634227
376,0.026296144
377,0.21347028
378,0.030727384
379,0.013879998
380,0.671139006
381,0.013891488
382,0.026179386
383,0.044466532
384,0.015794403
385,0.038141088
386,0.017087343
387,0.026288162
388,0.015848914
389,0.013623151
390,0.020110904
391,0.014926109
392,0.014183247
393,0.017541724
394,0.018008881
395,0.225240232
396,0.014805847
397,0.034508654
398,0.017294484
399,0.016082175
400,0.014085738
401,0.015996329
402,0.025442621
403,0.463412185
404,0.48016663
405,0.013801232
406,0.017060751
407,0.013961762
408,0.040811786
409,0.025607305
410,0.026247336
411,0.026223064
412,0.271504949
413,0.024882877
414,0.023137049
415,0.028753869
416,0.026003197
417,0.228807468
418,0.206618589
419,0.020665741
420,0.023533943
421,0.030246022
422,0.023101705
423,0.960110615
424,0.013663947
425,0.032313338
426,0.02726579
427,0.028794169
428,0.419635399
429,0.432359779
430,0.852607979
431,0.044048089
432,0.026994824
433,0.028546245
434,0.038601896
435,0.351626836
436,0.026704742
437,0.016312592
438,0.033697045
439,0.034173824
440,0.017483223
441,0.0186243
442,0.013857505
443,0.026949712
444,0.040794775
445,0.334408409
446,0.014909296
447,0.022278682
448,0.023526714
449,0.014064125
450,0.333147953
451,0.027370775
452,0.020092889
453,0.019425509
454,0.782696576
455,0.022001067
456,0.230544944
457,0.546186065
458,0.023793477
459,0.348149006
460,0.03365057
461,0.028397033
462,0.609715129
463,0.026982857
464,0.043963278
465,0.014228962
466,0.030260139
467,0.0252923
468,0.017722309
469,0.279969657
470,0.014665361
471,0.028340301
472,0.684305966
473,0.02890335
474,0.017306648
475,0.662813661
476,0.528181055
477,0.457051463
478,0.015161197
479,0.505025631
480,0.014457341
481,0.603412167
482,0.480182244
483,0.019676372
484,0.014899861
485,0.028901563
486,0.649567181
487,0.01458631
488,0.326072756
489,0.020166378
490,0.023070549
491,0.022171139
492,0.033109209
493,0.020129347
494,0.016240388
495,0.030532163
496,0.029428559
497,0.247683225
498,0.020015057
499,0.023750626
500,0.023701927
501,0.017925519
502,0.014790775
503,0.024300424
504,0.302671003
505,0.025260373
506,0.014139278
507,0.023377304
508,0.286821657
509,0.015878687
510,0.016546595
511,0.013876761
512,0.013811523
513,0.022511093
514,0.016628076
515,0.02489056
516,0.021557527
517,0.014687473
518,0.024656068
519,0.014407912
520,0.03869633
521,0.014413801
522,0.023211164
523,0.014200435
524,0.027765905
525,0.029570555
526,0.014905297
527,0.014616312
528,0.027120245
529,0.014434675
530,0.029032377
531,0.022736871
532,0.024228817
533,0.204521547
534,0.023946178
535,0.028748909
536,0.018233005
537,0.020347476
538,0.038249232
539,0.207594074
540,0.013834503
541,0.386612957
542,0.025051289
543,0.02348301
544,0.016130375
545,0.015568834
